"class"	"path"	"top"	"reason"
"excluded-ignored"	"tests/fixtures/golden_mix/__pycache__/scenario.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/fixtures/golden_mix/segment.wav"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/integration/__pycache__/__init__.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/integration/__pycache__/test_alembic_migrations.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/integration/__pycache__/test_dj_mix_3h.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/integration/__pycache__/test_full_enrichment.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/integration/__pycache__/test_golden_run_snapshot.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/integration/__pycache__/test_onset_chunked_boundary.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/integration/__pycache__/test_pacing_bridge_snapshot.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/integration/__pycache__/test_pacing_performance.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/integration/__pycache__/test_pacing_performance.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/integration/__pycache__/test_pacing_with_memory.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/memory/__pycache__/__init__.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/memory/__pycache__/test_backup_service.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/memory/__pycache__/test_decision_recorder_gui_thread_warning.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/memory/__pycache__/test_decision_recorder_reward.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/memory/__pycache__/test_decision_recorder.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/memory/__pycache__/test_pattern_aggregator_idempotency.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/memory/__pycache__/test_pattern_aggregator.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/pacing/__pycache__/__init__.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/pacing/__pycache__/test_b370_dj_mix_budget_wiring.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/pacing/__pycache__/test_pacing_configs.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/pacing/__pycache__/test_pacing_scorer.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/pacing/__pycache__/test_pacing_stages.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/pacing/__pycache__/test_variations_budget.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/pacing/__pycache__/test_wilson_lower_bound.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/spikes/__pycache__/test_shot_type_prompts_consistency.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/spikes/__pycache__/test_siglip_text_isolated.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/spikes/__pycache__/test_usearch_install.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_agents/__pycache__/__init__.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_agents/__pycache__/test_action_registry.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_agents/__pycache__/test_action_registry.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_agents/__pycache__/test_b411_local_agent_error_dicts.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_agents/__pycache__/test_b411_local_agent_error_dicts.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_agents/__pycache__/test_b415_add_to_timeline_scope.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_agents/__pycache__/test_b415_add_to_timeline_scope.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_agents/__pycache__/test_id_extraction_anchored.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_agents/__pycache__/test_local_agent_action_boundary.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_agents/__pycache__/test_orchestrator.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_agents/__pycache__/test_pacing_agent.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_agents/__pycache__/test_vision_agent.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_database/__pycache__/test_project_notes_table.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_database/__pycache__/test_schnitt_migrations_idempotent.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_database/__pycache__/test_timeline_entry_locked_column.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_database/__pycache__/test_timeline_snapshot_table.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_database/__pycache__/test_video_pipeline_migration.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_docs/__pycache__/test_brain_v3_licenses.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_docs/__pycache__/test_brain_v3_user_guide.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_docs/__pycache__/test_plan_governance.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_pipeline/__pycache__/__init__.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_pipeline/__pycache__/test_wiring.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_scripts/__pycache__/test_phase1_smoke_scripts.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_scripts/__pycache__/test_setup_py310_gpu_ollama.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_scripts/__pycache__/test_start_pb_studio_batch.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/__init__.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_ab_runner.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_action_registry_lock.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_ai_audio_service.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_alembic_reward_components_migration.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_analysis_status_no_utcnow.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_analysis_status_reconcile.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_analysis_status_service.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_apply_auto_edit_locked.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_audio_audit_fixes.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_audio_classify.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_audio_mood_vector.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_audio_pacing_deep.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_audio_video_curves.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_auto_edit_progress.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b037_bandit_setup.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b062_b074_fixes.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b071_b086_fixes.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b073_b078_b079_fixes.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b218_cuda_context_resilience.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b219_winerror32_retry.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b220_gpu_code10_detection.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b220_recheck_button_loop.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b222_model_warmup.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b222_signal_queued_connections.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b229_temporal_bands_global_norm.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b270_edl_export_cmx3600.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b278_startup_ollama_timeout.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b321_completion_refresh_debounce.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b321_stem_peak_worker_sampling.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b321_stem_player_idempotent_load.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b332_export_preview_first_video_offset.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b336_fp16_nan_guard.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b358_streaming_audio.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b363_video_pipeline_cancel_status.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b363_video_pipeline_cancel_status.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b364_video_pipeline_unload_safety.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b364_video_pipeline_unload_safety.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b368_video_vectordb_consistency.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b368_video_vectordb_consistency.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b369_video_soft_delete_guards.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b369_video_soft_delete_guards.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b393_export_output_name_safety.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b393_export_output_name_safety.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b394_agent_export_action_output_name.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b394_agent_export_action_output_name.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b395_export_source_range_validation.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b395_export_source_range_validation.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b396_export_source_range_bounds.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b396_export_source_range_bounds.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b397_export_timeline_gap_validation.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b397_export_timeline_gap_validation.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b398_export_summary_active_media.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b398_export_summary_active_media.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b399_export_audio_entry_timing.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b399_export_audio_entry_timing.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b400_export_temp_cleanup.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b400_export_temp_cleanup.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b406_video_proxy_nvenc_policy.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b406_video_proxy_nvenc_policy.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b407_export_lufs_timeout.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b407_export_lufs_timeout.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b433_power_status_change_cuda_reprobe.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b440_raft_divisible_by_8.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b463_moondream_revision_pin.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_b469_single_flight_reload.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_beat_analysis_unload_before_retry.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_beat_librosa_fallback_downbeats.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_beat_this_import_env.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_boot_startup_contract.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_bpm_adaptation.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_decision_capture_v2.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_indexer_v2.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_preferences_v2.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_reasoner_v2.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_service_cache_size.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_store_v2.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_background_queue.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_backup.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_brain_core.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_brain_store_health.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_embedding_scheduler.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_gpu_serializer.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_hashing_worker.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_hashing.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_knn_ann_eval.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_media_hash_registry.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_migration_templates.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_nvenc_conflict_script.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_nvenc_serialization.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_onnx_eval.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_paths_and_schemas.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_performance_profile_script.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_phase4_foundations.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_phase4_pacing_smoke_script.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_phase5_widgets.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_reranker_sampler.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_service.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_storage_cache.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_storage_repo.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_storage_repo.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_subtrack_detector.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_v3_visual_curves.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_wiring_b197.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_brain_wiring_b198_b199.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_bridge_mapping.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_bridge_wiring_smoke.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_bug_hunter_batch_2026_04_27.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_build_pacing_truth_set.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_bundle_hooks.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cancel_task_lock_and_freeze.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_caption_circuit_breaker_b195.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cockpit_missing_steps.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cockpit_open_schnitt.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cockpit_orchestrator.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cockpit_ui_contract_static.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_convert_progress_parser.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cut_density_modulator.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cut_list_query_efficiency.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cut_snapper.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cycle11_high_batch.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cycle12_critical_batch.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cycle13_bug_hunter_batch.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cycle13_bug_hunter_batch.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cycle13_session_ab_batch.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cycle4_low_batch1.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cycle4_low_batch2.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cycle4_med_batch.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cycle4_med_batch.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cycle5_high_batch.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cycle5_low_batch.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cycle5_med_batch.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/test_services/__pycache__/test_cycle6_export_batch.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
